Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status,image
mei-5703b-navy,,,,,,,,,Navy,,,"Round 7'10""",,,,,M5703B240RDST,0.0,shopify,20.0,deny,manual,249.0,499.0,True,True,,,,,748679440559.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5703b_angle_0a252ad2-a7db-414d-a4de-984c23a15236.jpg?v=1762561966,lb,,,,
mei-5703b-navy,,,,,,,,,Navy,,,8X11 (8′ 6″ X 13′),,,,,M5703B259396ST,0.0,shopify,15.0,deny,manual,459.0,919.0,True,True,,,,,748679440542.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5703b_4a6d2039-d591-4488-9656-94ceaf625675.jpg?v=1762561965,lb,,,,
mei-5701r-red,Meridian 5701R Red/ Blue Outdoor Stripe Rug,"<p>The Meridian Red Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Red</li>
<li>
<strong>Color Blend:</strong> Red/ Blue</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Stripe</li>
<li>
<strong>Model:</strong> MER5701R110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Red,,Size,"Scatter 1'10"" X  2'10""",,,,,M5701R056086ST,0.0,shopify,194.0,deny,manual,29.5,59.0,True,True,,,,,748679440870.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_242c8593-e9bf-45c7-a184-073b7bbbdfc8.jpg?v=1762561964,1.0,Meridian 5701R Red Outdoor Rug,False,Oriental Weavers MERIDIAN Outdoor Outdoor Stripe Machine-Woven Polypropylene Rug,The Meridian Red Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_242c8593-e9bf-45c7-a184-073b7bbbdfc8.jpg?v=1762561964,lb,,,active,data/rugs/0318_meridian_5701r_242c8593-e9bf-45c7-a184-073b7bbbdfc8.jpg
mei-5701r-red,,,,,,,,,Red,,,"Runner 2' 3"" X  7' 6""",,,,,M5701R068230ST,0.0,shopify,39.0,deny,manual,69.5,139.0,True,True,,,,,748679440887.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_rs_bad29db9-916e-497b-a306-b94b10df1a60.jpg?v=1762561964,2.0,Meridian 5701R Red Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_rs_bad29db9-916e-497b-a306-b94b10df1a60.jpg?v=1762561964,lb,,,,data/rugs/0319_meridian_5701r_rs_bad29db9-916e-497b-a306-b94b10df1a60.jpg
mei-5701r-red,,,,,,,,,Red,,,4X6,,,,,M5701R110170ST,0.0,shopify,174.0,deny,manual,89.0,179.0,True,True,,,,,748679440894.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_corner_24667e09-1d46-43dc-9f43-6bcb2e76343f.jpg?v=1762561966,3.0,Meridian 5701R Red Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_242c8593-e9bf-45c7-a184-073b7bbbdfc8.jpg?v=1762561964,lb,,,,data/rugs/0320_meridian_5701r_corner_24667e09-1d46-43dc-9f43-6bcb2e76343f.jpg
mei-5701r-red,,,,,,,,,Red,,,5X8,,,,,M5701R160230ST,0.0,shopify,25.0,deny,manual,159.0,319.0,True,True,,,,,748679440900.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_242c8593-e9bf-45c7-a184-073b7bbbdfc8.jpg?v=1762561964,lb,,,,
mei-5701r-red,,,,,,,,,Red,,,6X9,,,,,M5701R200290ST,0.0,shopify,54.0,deny,manual,249.0,499.0,True,True,,,,,748679440917.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_242c8593-e9bf-45c7-a184-073b7bbbdfc8.jpg?v=1762561964,lb,,,,
mei-5701r-red,,,,,,,,,Red,,,8X11 (7′10″ X 10′10″),,,,,M5701R240330ST,0.0,shopify,1.0,deny,manual,329.0,659.0,True,True,,,,,748679440924.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_242c8593-e9bf-45c7-a184-073b7bbbdfc8.jpg?v=1762561964,lb,,,,
mei-5701r-red,,,,,,,,,Red,,,"Round 7'10""",,,,,M5701R240RDST,0.0,shopify,39.0,deny,manual,249.0,499.0,True,True,,,,,748679440948.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_rs_bad29db9-916e-497b-a306-b94b10df1a60.jpg?v=1762561964,lb,,,,
mei-5701r-red,,,,,,,,,Red,,,8X11 (8′ 6″ X 13′),,,,,M5701R259396ST,0.0,shopify,11.0,deny,manual,459.0,919.0,True,True,,,,,748679440931.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701r_242c8593-e9bf-45c7-a184-073b7bbbdfc8.jpg?v=1762561964,lb,,,,
mei-5701b-blue,Meridian 5701B Blue/ Ivory Outdoor Stripe Rug,"<p>The Meridian Blue Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Stripe</li>
<li>
<strong>Model:</strong> MER5701B110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Blue,,Size,"Scatter 1'10"" X  2'10""",,,,,M5701B056086ST,0.0,shopify,47.0,deny,manual,29.5,59.0,True,True,,,,,748679440405.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_cdf3581a-f405-4e12-9c39-a68571f0b8c8.jpg?v=1762561962,1.0,Meridian 5701B Blue Outdoor Rug,False,Oriental Weavers MERIDIAN Outdoor Outdoor Stripe Machine-Woven Polypropylene Rug,The Meridian Blue Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_cdf3581a-f405-4e12-9c39-a68571f0b8c8.jpg?v=1762561962,lb,,,active,data/rugs/0326_meridian_5701b_cdf3581a-f405-4e12-9c39-a68571f0b8c8.jpg
mei-5701b-blue,,,,,,,,,Blue,,,"Runner 2' 3"" X  7' 6""",,,,,M5701B068230ST,0.0,shopify,52.0,deny,manual,69.5,139.0,True,True,,,,,748679440412.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_rs_32e51a50-771a-41be-a5a5-aa560146be3b.jpg?v=1762561962,2.0,Meridian 5701B Blue Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_rs_32e51a50-771a-41be-a5a5-aa560146be3b.jpg?v=1762561962,lb,,,,data/rugs/0327_meridian_5701b_rs_32e51a50-771a-41be-a5a5-aa560146be3b.jpg
mei-5701b-blue,,,,,,,,,Blue,,,4X6,,,,,M5701B110170ST,0.0,shopify,70.0,deny,manual,89.0,179.0,True,True,,,,,748679440429.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_cdf3581a-f405-4e12-9c39-a68571f0b8c8.jpg?v=1762561962,lb,,,,
mei-5701b-blue,,,,,,,,,Blue,,,5X8,,,,,M5701B160230ST,0.0,shopify,120.0,deny,manual,159.0,319.0,True,True,,,,,748679440436.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_cdf3581a-f405-4e12-9c39-a68571f0b8c8.jpg?v=1762561962,lb,,,,
mei-5701b-blue,,,,,,,,,Blue,,,6X9,,,,,M5701B200290ST,0.0,shopify,31.0,deny,manual,249.0,499.0,True,True,,,,,748679440443.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_cdf3581a-f405-4e12-9c39-a68571f0b8c8.jpg?v=1762561962,lb,,,,
mei-5701b-blue,,,,,,,,,Blue,,,8X11 (7′10″ X 10′10″),,,,,M5701B240330ST,0.0,shopify,62.0,deny,manual,329.0,659.0,True,True,,,,,748679440450.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_cdf3581a-f405-4e12-9c39-a68571f0b8c8.jpg?v=1762561962,lb,,,,
mei-5701b-blue,,,,,,,,,Blue,,,"Round 7'10""",,,,,M5701B240RDST,0.0,shopify,29.0,deny,manual,249.0,499.0,True,True,,,,,748679440474.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_rs_32e51a50-771a-41be-a5a5-aa560146be3b.jpg?v=1762561962,lb,,,,
mei-5701b-blue,,,,,,,,,Blue,,,8X11 (8′ 6″ X 13′),,,,,M5701B259396ST,0.0,shopify,132.0,deny,manual,459.0,919.0,True,True,,,,,748679440467.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_5701b_cdf3581a-f405-4e12-9c39-a68571f0b8c8.jpg?v=1762561962,lb,,,,
mei-4295b-blue,Meridian 4295B Blue/ Ivory Lattice Novelty Rug,"<p>The Meridian Blue Lattice Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Lattice</li>
<li>
<strong>Secondary Pattern:</strong> Novelty</li>
<li>
<strong>Model:</strong> Invalid Part</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Blue,,Size,"Scatter 1'10"" X  2'10""",,,,,M4295B056086ST,0.0,shopify,28.0,deny,manual,29.5,59.0,True,True,,,,,748679642014.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,1.0,Meridian 4295B Blue Lattice Rug,False,Oriental Weavers MERIDIAN Outdoor Lattice Novelty Machine-Woven Polypropylene Rug,The Meridian Blue Lattice Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,lb,,,active,data/rugs/0334_meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg
mei-4295b-blue,,,,,,,,,Blue,,,"Runner 2' 3"" X  7' 6""",,,,,M4295B068230ST,0.0,shopify,22.0,deny,manual,69.5,139.0,True,True,,,,,748679642021.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,lb,,,,
mei-4295b-blue,,,,,,,,,Blue,,,4X6,,,,,M4295B110170ST,0.0,shopify,27.0,deny,manual,89.0,179.0,True,True,,,,,748679642038.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,lb,,,,
mei-4295b-blue,,,,,,,,,Blue,,,5X8,,,,,M4295B160230ST,0.0,shopify,35.0,deny,manual,159.0,319.0,True,True,,,,,748679642045.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,lb,,,,
mei-4295b-blue,,,,,,,,,Blue,,,6X9,,,,,M4295B200290ST,0.0,shopify,17.0,deny,manual,249.0,499.0,True,True,,,,,748679642052.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,lb,,,,
mei-4295b-blue,,,,,,,,,Blue,,,8X11 (7′10″ X 10′10″),,,,,M4295B240330ST,0.0,shopify,35.0,deny,manual,329.0,659.0,True,True,,,,,748679642076.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,lb,,,,
mei-4295b-blue,,,,,,,,,Blue,,,"Round 7'10""",,,,,M4295B240RDST,0.0,shopify,9.0,deny,manual,249.0,499.0,True,True,,,,,748679642069.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,lb,,,,
mei-4295b-blue,,,,,,,,,Blue,,,8X11 (8′ 6″ X 13′),,,,,M4295B259396ST,0.0,shopify,8.0,deny,manual,459.0,919.0,True,True,,,,,748679642083.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_4295b_0283f8eb-6372-4817-8814-4478257572c6.jpg?v=1762561961,lb,,,,
mei-2808g-blue,Meridian 2808G Blue/ Green Medallion Oriental Rug,"<p>The Meridian Blue Medallion Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Green</li>
<li>
<strong>Primary Pattern:</strong> Medallion</li>
<li>
<strong>Secondary Pattern:</strong> Oriental</li>
<li>
<strong>Model:</strong> Invalid Part</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Traditional, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Blue,,Size,"Scatter 1'10"" X  2'10""",,,,,M2808G056086ST,0.0,shopify,29.0,deny,manual,29.5,59.0,True,True,,,,,748679641857.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,1.0,Meridian 2808G Blue Medallion Rug,False,Oriental Weavers MERIDIAN Outdoor Medallion Oriental Machine-Woven Polypropylene Rug,The Meridian Blue Medallion Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,lb,,,active,data/rugs/0342_meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg
mei-2808g-blue,,,,,,,,,Blue,,,"Runner 2' 3"" X  7' 6""",,,,,M2808G068230ST,0.0,shopify,29.0,deny,manual,69.5,139.0,True,True,,,,,748679641864.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,lb,,,,
mei-2808g-blue,,,,,,,,,Blue,,,4X6,,,,,M2808G110170ST,0.0,shopify,28.0,deny,manual,89.0,179.0,True,True,,,,,748679641871.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,lb,,,,
mei-2808g-blue,,,,,,,,,Blue,,,5X8,,,,,M2808G160230ST,0.0,shopify,39.0,deny,manual,159.0,319.0,True,True,,,,,748679641888.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,lb,,,,
mei-2808g-blue,,,,,,,,,Blue,,,6X9,,,,,M2808G200290ST,0.0,shopify,20.0,deny,manual,249.0,499.0,True,True,,,,,748679641895.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,lb,,,,
mei-2808g-blue,,,,,,,,,Blue,,,8X11 (7′10″ X 10′10″),,,,,M2808G240330ST,0.0,shopify,39.0,deny,manual,329.0,659.0,True,True,,,,,748679641918.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,lb,,,,
mei-2808g-blue,,,,,,,,,Blue,,,"Round 7'10""",,,,,M2808G240RDST,0.0,shopify,9.0,deny,manual,249.0,499.0,True,True,,,,,748679641901.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,lb,,,,
mei-2808g-blue,,,,,,,,,Blue,,,8X11 (8′ 6″ X 13′),,,,,M2808G259396ST,0.0,shopify,10.0,deny,manual,459.0,919.0,True,True,,,,,748679641925.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2808g_626323ab-4c68-4f84-816c-402d96e4e7da.jpg?v=1762561959,lb,,,,
mei-2598v-blue,Meridian 2598V Blue/ Ivory Outdoor Geometric Rug,"<p>The Meridian Blue Outdoor Rug combines timeless design with exceptional craftsmanship.</p><h3>Product Details</h3><ul>
<li>
<strong>Primary Color:</strong> Blue</li>
<li>
<strong>Color Blend:</strong> Blue/ Ivory</li>
<li>
<strong>Primary Pattern:</strong> Outdoor</li>
<li>
<strong>Secondary Pattern:</strong> Geometric</li>
<li>
<strong>Model:</strong> MER2598V110X210</li>
<li>
<strong>Country of Origin:</strong> Egypt</li>
<li>
<strong>Style:</strong> Outdoor</li>
<li>
<strong>Fiber Type:</strong> Polypropylene</li>
<li>
<strong>Back Type:</strong> WOVEN POLYPROPYLENE</li>
<li>
<strong>Weave:</strong> Machine-Woven</li>
<li>
<strong>Pile Type:</strong> Loop Pile</li>
<li>
<strong>Pile Height:</strong> 0.15</li>
</ul>
<p><em>Breathe new life into any indoor or outdoor space with the vibrantly beautiful hues of Meridian. The collection features unique, tricolor yarn for added color versatility on popular shades of indigo blue, Aruba blue, Kelly green and tomato red. Boasting on-trend geometric patterns as well as classic stripes and border designs, a Meridian rug will give any area an instant wow-factor.</em></p>",Oriental Weavers,Home & Garden > Decor > Rugs,Outdoor,"Category: Outdoor/Casual, Collection: MEI, Fiber Type: Polypropylene, Shape: Rectangle, Style Type: Outdoor, Weave: Machine-Woven",True,Color,Blue,,Size,"Scatter 1'10"" X  2'10""",,,,,M2598V056086ST,0.0,shopify,109.0,deny,manual,29.5,59.0,True,True,,,,,748679546039.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_9e2b2321-cacd-4605-bb1e-abd41f30025d.jpg?v=1762561958,1.0,Meridian 2598V Blue Outdoor Rug,False,Oriental Weavers MERIDIAN Outdoor Outdoor Geometric Machine-Woven Polypropylene Rug,The Meridian Blue Outdoor Rug combines timeless design with exceptional craftsmanship.,Home & Garden > Decor > Rugs,,,,new,False,Weave: Machine-Woven,,,,,False,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_9e2b2321-cacd-4605-bb1e-abd41f30025d.jpg?v=1762561958,lb,,,active,data/rugs/0350_meridian_2598v_9e2b2321-cacd-4605-bb1e-abd41f30025d.jpg
mei-2598v-blue,,,,,,,,,Blue,,,"Runner 2' 3"" X  7' 6""",,,,,M2598V068230ST,0.0,shopify,89.0,deny,manual,69.5,139.0,True,True,,,,,748679546046.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_rnd_44278537-b911-43ae-b99c-d0e9dfc5622f.jpg?v=1762561958,2.0,Meridian 2598V Blue Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_runner_ff360aff-3f54-446d-956a-e330dbcf8b16.jpg?v=1762561957,lb,,,,data/rugs/0351_meridian_2598v_rnd_44278537-b911-43ae-b99c-d0e9dfc5622f.jpg
mei-2598v-blue,,,,,,,,,Blue,,,4X6,,,,,M2598V110170ST,0.0,shopify,61.0,deny,manual,89.0,179.0,True,True,,,,,748679546053.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_runner_ff360aff-3f54-446d-956a-e330dbcf8b16.jpg?v=1762561957,3.0,Meridian 2598V Blue Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_9e2b2321-cacd-4605-bb1e-abd41f30025d.jpg?v=1762561958,lb,,,,data/rugs/0352_meridian_2598v_runner_ff360aff-3f54-446d-956a-e330dbcf8b16.jpg
mei-2598v-blue,,,,,,,,,Blue,,,5X8,,,,,M2598V160230ST,0.0,shopify,216.0,deny,manual,159.0,319.0,True,True,,,,,748679546107.0,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_corner_e75bf467-9533-410e-93a3-e63c5db843cc.jpg?v=1762561958,4.0,Meridian 2598V Blue Outdoor Rug,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_9e2b2321-cacd-4605-bb1e-abd41f30025d.jpg?v=1762561958,lb,,,,data/rugs/0353_meridian_2598v_corner_e75bf467-9533-410e-93a3-e63c5db843cc.jpg
mei-2598v-blue,,,,,,,,,Blue,,,6X9,,,,,M2598V200290ST,0.0,shopify,56.0,deny,manual,249.0,499.0,True,True,,,,,748679546060.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_9e2b2321-cacd-4605-bb1e-abd41f30025d.jpg?v=1762561958,lb,,,,
mei-2598v-blue,,,,,,,,,Blue,,,8X11 (7′10″ X 10′10″),,,,,M2598V240330ST,0.0,shopify,28.0,deny,manual,329.0,659.0,True,True,,,,,748679546077.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_9e2b2321-cacd-4605-bb1e-abd41f30025d.jpg?v=1762561958,lb,,,,
mei-2598v-blue,,,,,,,,,Blue,,,"Round 7'10""",,,,,M2598V240RDST,0.0,shopify,55.0,deny,manual,249.0,499.0,True,True,,,,,748679546091.0,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0679/5765/3814/files/meridian_2598v_rnd_44278537-b911-43ae-b99c-d0e9dfc5622f.jpg?v=1762561958,lb,,,,
